,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
7636,1,0,1,67,1,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,26,34,0,0,0,0,0.1609195402,0.9897959184,1,1,0,0,0,0.0459770115,0,0,0,0,0,1,0,0,0,2,1,0,2,1,0
7637,1,1,1,82,2,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,27,7,40,0,0,0,0.0444444444,0.12,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7638,1,1,1,42,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,22,0,0,1,0,0.5,0.0,0,1,0,0,0,0.5,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1
7639,3,1,1,66,0,0,0,0,0,0,0,0,0,22,1,0,1,0,1,0,14,17,27,0,1,0,1.0,0.16,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,0,2,0,0,0,2,1
7640,0,0,3,109,1,1,0,0,0,0,0,0,0,24,1,1,0,1,1,0,57,45,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,1,0,0,0,1,2,1
7641,1,1,1,55,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,27,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1
7642,1,0,3,58,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,28,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
7643,1,1,1,76,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,21,37,10,0,0,0,0.1016949153,0.487804878,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
7644,1,0,0,57,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,15,35,0,0,0,0,0.1212121212,0.44,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0
7645,1,1,1,63,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,46,0,0,0,0,0.0082644628,0.0714285714,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0
7646,1,1,1,88,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,74,0,0,0,0,0.3827160494,0.3548387097,0,1,1,1,0,0.0864197531,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7647,1,0,1,40,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,19,14,0,0,0,0,0.0341296928,0.0172413793,0,1,1,0,1,0.0546075085,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0
7648,0,1,0,95,0,0,0,0,0,0,0,0,0,21,1,1,0,0,1,0,15,73,0,0,2,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1
7649,1,1,1,84,2,0,0,0,0,0,1,0,0,27,1,1,0,0,1,0,14,18,44,0,0,0,0.0125,0.0217391304,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7650,1,1,1,67,2,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,18,13,28,0,0,0,0.3333333333,0.3636363636,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
7651,1,1,3,44,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,25,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
7652,1,1,1,47,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,20,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,1,2,1
7653,1,1,1,69,1,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,16,46,0,0,0,0,0.0357142857,0.0416666667,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
7654,1,0,1,48,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,19,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,0,1,1,0,1,2,1
7655,1,1,1,70,2,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,13,31,18,0,0,0,0.2052980132,0.9743589744,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
7656,1,1,3,76,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24,45,0,0,0,0,0.1186440678,1.0,1,1,1,0,0,0.0395480226,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0
7657,0,0,1,34,2,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,17,10,0,0,0,0,0.12,0.0952380952,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7658,1,1,1,44,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18,19,0,0,0,0,0.0,0.0714285714,1,1,0,0,0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1
7659,1,1,1,65,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,22,36,0,0,0,0,0.0357142857,0.0740740741,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0
7660,1,1,3,79,0,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,13,59,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
7661,3,0,1,48,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,20,0,0,0,0,0.5,0.0625,1,1,1,0,0,0.5,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1
7662,1,0,3,60,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,28,25,0,0,0,0,0.5569620253,0.6756756757,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0
7663,0,0,0,80,2,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,29,44,0,0,0,0,0.03125,0.0508474576,0,0,0,0,0,0.015625,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
7664,0,0,1,100,2,0,0,0,0,2,1,1,0,9,1,0,0,0,1,0,35,19,38,0,0,0,0.0757575758,0.75,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0
7665,0,0,0,104,2,0,0,1,2,0,1,0,0,28,1,1,0,0,1,0,13,42,41,0,0,0,0.1052631579,0.5813953488,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0
7666,1,1,3,81,1,3,0,0,0,0,0,0,0,6,1,1,0,0,1,0,21,53,0,0,0,0,0.1978021978,0.6489361702,1,1,0,0,0,0.0549450549,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
7667,1,1,1,76,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,49,0,0,0,0,0.1947368421,0.5535714286,0,1,0,0,0,0.0052631579,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7668,1,0,1,48,0,3,0,0,0,0,0,0,0,2,1,1,0,1,1,0,37,4,0,0,0,0,0.0,0.0,0,1,0,0,0,0.975,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
7669,1,1,3,64,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,43,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,0,2,1,0,2,2,1
7670,1,1,1,36,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,19,0,0,0,0,0.6666666667,1.0,0,1,0,1,0,0.3333333333,1,0,0,0,0,0,0,0,0,1,1,1,2,2,1
7671,0,0,0,74,2,0,0,0,2,0,0,0,0,24,1,1,0,0,0,0,18,49,0,0,0,0,0.4061032864,0.9803921569,1,0,0,0,0,0.0023474178,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0
7672,1,0,3,65,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,18,40,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,2,0,0,1,1,1
7673,1,1,1,39,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,21,11,0,0,0,0,1.0,0.8979591837,0,1,1,0,0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,2,2,1
7674,1,0,3,47,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,21,19,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
7675,1,1,1,75,1,3,0,0,0,0,0,0,0,6,1,1,0,0,1,0,11,57,0,0,0,0,0.0816326531,0.0588235294,0,1,0,0,0,0.0612244898,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0
7676,0,0,1,48,2,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,18,23,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
7677,0,0,3,64,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,17,40,0,0,0,0,0.0,0.25,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1
7678,1,1,1,41,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,26,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
7679,1,1,1,94,2,0,0,0,0,2,1,0,0,2,1,1,0,0,0,0,19,16,51,0,0,0,0.0135135135,0.2608695652,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7680,0,1,1,43,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,17,0,0,0,0,1.0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1
7681,1,1,1,79,2,0,0,0,0,0,1,1,0,9,1,1,0,0,0,0,20,22,29,0,0,0,0.1379310345,0.2352941176,0,1,1,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
7682,0,0,1,84,0,0,0,0,1,0,0,0,0,10,1,1,0,0,0,0,26,51,0,0,0,0,0.0205479452,0.2,0,1,0,0,0,0.0068493151,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7683,1,1,1,67,2,0,0,0,0,0,0,0,0,25,1,1,0,0,0,0,22,38,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
7684,1,1,1,25,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0.0357142857,1.0,1,1,0,0,0,0.0714285714,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0
7685,0,0,3,92,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,38,47,0,0,0,0,1.0,0.0952380952,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1
7686,1,0,1,53,0,3,0,0,0,0,0,0,0,4,1,1,0,0,0,0,37,9,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,1
7687,0,0,3,47,2,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,19,21,0,0,0,0,0.1496598639,0.963963964,1,1,1,0,1,0.0068027211,0,0,0,0,0,1,0,0,0,1,1,2,2,1,0
7688,0,0,3,84,2,0,0,0,1,0,0,0,0,6,1,1,0,0,1,0,22,55,0,0,0,0,0.0352941176,0.035971223,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7689,0,0,0,153,0,3,0,0,0,0,0,0,0,44,1,1,0,0,1,0,20,126,0,0,0,0,0.0,0.0416666667,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7690,3,0,1,58,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,33,0,0,1,0,0.8888888889,0.0909090909,0,1,0,0,0,0.1111111111,0,0,0,0,0,0,0,1,0,2,0,0,0,2,1
7691,3,0,1,50,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,15,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,1,0,1,2,1
7692,0,0,1,45,2,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,11,27,0,0,0,0,0.0289855072,0.0149253731,0,1,0,0,0,0.0144927536,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
7693,1,0,1,21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0,0.0740072202,0.9736842105,1,1,0,0,0,0.0342960289,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0
7694,1,1,3,79,0,0,0,0,0,0,0,0,0,31,1,1,0,0,0,0,13,59,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
7695,1,0,3,53,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,22,24,0,0,0,0,0.066518847,0.1333333333,0,1,0,1,0,0.022172949,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
7696,3,0,1,57,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,17,33,0,0,0,0,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,0,2,1,0,2,2,1
7697,0,0,0,54,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,0,1.0,0.1428571429,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1
7698,0,0,3,121,1,1,0,0,0,0,0,0,0,21,1,1,0,1,1,0,66,48,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,1,0,0,0,1,2,1
7699,0,0,1,41,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,14,9,10,0,0,0,0.0740740741,0.0285714286,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0
7700,1,1,3,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,19,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,2,2,1
7701,1,1,3,58,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,30,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
7702,1,1,1,141,0,0,0,0,3,0,1,1,0,8,1,1,0,0,1,0,13,25,95,0,0,0,0.0,0.3333333333,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
7703,0,0,3,63,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,35,0,0,1,0,0.9,0.0909090909,1,1,0,0,0,0.1,0,0,0,0,0,1,0,0,0,2,0,0,1,2,1
7704,1,0,1,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,19,0,0,0,0,0.5263157895,0.7,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
7705,1,1,3,61,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,13,41,0,0,0,0,0.0404040404,0.3571428571,0,1,1,0,1,0.0101010101,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0
7706,1,1,1,64,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,12,45,0,0,0,0,0.2242990654,0.3647058824,0,1,1,0,0,0.1028037383,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0
7707,1,1,3,76,1,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,13,56,0,0,0,0,0.3228915663,0.3695652174,0,0,0,0,0,0.0072289157,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
7708,0,1,1,51,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,26,0,0,0,0,0.0,1.0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,1,1,0,2,2,1
7709,0,1,0,95,0,0,0,0,2,0,0,0,0,2,1,1,0,0,1,0,19,48,20,0,0,0,0.04,0.1538461538,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7710,3,1,1,44,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,22,0,0,0,0,0.0222222222,0.1025641026,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7711,1,1,3,75,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,22,46,0,0,0,0,0.3865546218,0.4047619048,0,1,1,0,1,0.025210084,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0
7712,1,0,2,86,2,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,17,62,0,0,0,0,0.003257329,0.0056179775,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
7713,1,1,1,36,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,20,0,0,0,0,0.6470588235,0.4166666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7714,1,1,1,68,1,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,10,51,0,0,0,0,0.1826086957,0.9784946237,1,1,1,0,0,0.0956521739,0,0,0,0,1,1,0,0,0,2,1,0,2,1,0
7715,0,0,1,61,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,24,6,0,0,0,0.0,0.6666666667,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1
7716,1,1,0,53,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,7,39,0,0,0,0,0.9428571429,0.9333333333,0,1,1,0,1,0.0571428571,1,0,0,0,0,1,0,0,0,1,1,2,2,2,1
7717,0,0,3,121,1,1,0,0,0,0,0,0,0,20,1,1,0,1,1,0,66,48,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,1,0,0,0,1,2,1
7718,1,1,3,72,0,0,0,0,2,0,0,0,0,15,1,1,0,0,0,0,15,50,0,0,0,0,0.1742424242,0.4705882353,0,1,0,0,0,0.0303030303,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
7719,1,1,1,50,2,0,0,0,2,0,0,0,0,6,1,0,0,0,1,0,13,15,14,0,0,0,0.00968523,0.1666666667,0,1,1,0,1,0.0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0
7720,3,0,1,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,31,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,1,0,0,2,1,1,1,2,1
7721,0,0,1,39,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,14,0,0,0,0,0.9,0.9565217391,1,1,0,1,0,0.1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,1
7722,1,1,1,75,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,49,0,0,0,1,0.0714285714,0.1428571429,0,1,0,0,0,0.0333333333,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
7723,0,1,1,48,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,20,5,0,0,0,0.0,0.6428571429,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
7724,1,0,1,42,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,14,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
7725,1,1,1,62,2,0,0,0,0,0,1,0,0,7,1,1,0,0,0,0,14,29,11,0,0,0,0.0869565217,0.2105263158,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
7726,1,1,1,38,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,15,0,0,0,0,0.0642201835,0.7272727273,0,1,0,0,0,0.0183486239,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
7727,1,0,1,42,2,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,22,13,0,0,0,0,0.0588235294,0.3333333333,0,1,0,1,0,0.2647058824,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0
7728,0,1,1,56,0,0,0,0,0,2,0,0,0,2,1,1,0,0,1,0,18,31,0,0,0,0,0.0,0.0714285714,1,1,0,0,0,1.0,0,0,0,0,0,1,0,0,0,2,0,0,1,2,1
7729,0,0,1,38,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,10,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,1,2,1
7730,1,1,3,64,2,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,14,43,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1
7731,1,0,1,79,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,17,55,0,0,0,0,0.2976190476,0.7297297297,1,1,1,0,1,0.130952381,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0
7732,1,0,1,34,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,13,0,0,0,0,0.0680851064,0.1222222222,0,0,0,1,0,0.0042553191,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
7733,0,0,3,55,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,33,0,0,0,0,0.7142857143,0.03125,1,1,1,0,1,0.1142857143,0,0,0,0,0,1,0,0,0,2,0,2,1,2,1
7734,1,0,0,101,2,0,0,0,2,0,0,0,0,24,1,1,0,0,1,0,13,81,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
7735,1,0,1,42,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,8,12,0,0,0,0.234375,0.0833333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
7736,1,1,1,39,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,16,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,1
7737,1,1,3,109,3,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,13,89,0,0,0,0,0.0734463277,0.7368421053,1,0,0,0,0,0.0338983051,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7738,1,1,0,86,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,64,0,0,0,0,0.0909090909,0.4736842105,0,1,1,0,0,0.0037878788,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7739,1,0,1,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,13,0,0,0,0,0.027027027,0.5,0,1,0,0,0,0.009009009,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0
7740,3,0,3,73,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,47,0,0,1,0,0.8888888889,0.0,0,1,0,0,0,0.1111111111,0,0,0,0,0,0,0,1,1,2,0,0,1,2,1
7741,1,1,0,77,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,18,52,0,0,0,0,1.0,0.1428571429,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
7742,0,0,0,72,2,0,0,0,0,2,0,0,0,7,1,1,0,0,1,0,16,49,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,2,0,0,1,2,1
7743,3,3,1,62,2,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,46,9,0,0,2,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,1
7744,1,0,1,68,0,3,0,0,0,0,0,0,0,20,1,1,0,0,1,0,21,40,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,0,2,0,0,1,2,1
7745,0,0,3,55,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15,33,0,0,1,1,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,2,1,0,2,2,1
7746,0,0,3,70,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,37,0,0,0,0,0.0,0.0,0,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1
7747,1,0,1,38,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,17,14,0,0,0,0,0.0428571429,0.8571428571,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0
7748,0,0,1,47,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,20,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
7749,1,1,1,29,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,8,14,0,0,0,0,0.1238095238,0.2592592593,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7750,1,1,3,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,43,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
7751,0,0,1,49,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,13,29,0,0,0,0,0.0222222222,0.3333333333,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0
7752,1,1,0,62,0,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,14,41,0,0,0,0,0.1328903654,0.7391304348,0,1,0,0,0,0.0099667774,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
7753,0,0,0,93,0,0,0,0,0,0,0,0,0,19,1,1,0,0,1,0,22,64,0,0,0,0,0.0,0.125,0,1,1,0,0,0.9230769231,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
7754,1,1,1,101,3,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,12,82,0,0,0,0,0.1507936508,0.0860215054,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7755,1,1,3,73,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,17,49,0,0,0,0,0.0102040816,0.3137254902,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0
7756,0,0,3,55,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,27,0,0,0,0,0.0,0.1333333333,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1
